"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1967","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_1968","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"mcpB_1","","Methyl-accepting chemotaxis protein McpB","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3056","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3057","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3126","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3127","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3128","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3130","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3131","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"pbpE_2","","Penicillin-binding protein 4*","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3133","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3134","gmr_1","Cyclic di-GMP phosphodiesterase Gmr","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3135","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3136","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"fbaA_2","","putative fructose-bisphosphate aldolase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"iolE","","Inosose dehydratase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"rihB","","Pyrimidine-specific ribonucleoside hydrolase RihB","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3141","pip_2","Proline iminopeptidase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3142","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3143","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3144","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"bmrR_3","","Multidrug-efflux transporter 1 regulator","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"acm","","Lysozyme M1","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3147","","D-alanyl-D-alanine carboxypeptidase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3148","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3151","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3152","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3153","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3154","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3155","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3156","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"flgE","","Flagellar hook protein FlgE","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3158","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3160","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"nylB'_2","","6-aminohexanoate-dimer hydrolase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3164","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"glcP","","Glucose/mannose transporter GlcP","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3166","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3167","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3168","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_3169","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"hypF","","Carbamoyltransferase HypF","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4325","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4359","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4406","tasA_1","Spore coat-associated protein N","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4475","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"tycC","","Tyrocidine synthase 3","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"ddc","","L-2,4-diaminobutyrate decarboxylase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"dnaI_2","","Primosomal protein DnaI","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"ydjP","","AB hydrolase superfamily protein YdjP","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4760","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4910","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4911","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4912","aacA-aphD_1","Bifunctional AAC/APH","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4913","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4914","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4915","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4916","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4917","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"sgrR_1","","HTH-type transcriptional regulator SgrR","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4919","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4921","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4922","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"dnaA_1","","Chromosomal replication initiator protein DnaA","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"adhT","","Alcohol dehydrogenase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4930","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"yheS_2","","putative ABC transporter ATP-binding protein YheS","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4946","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"rapF_3","","Response regulator aspartate phosphatase F","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4948","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4949","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"iolB","","5-deoxy-glucuronate isomerase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"iolD","","3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"iolA_1","","Methylmalonate semialdehyde dehydrogenase [acylating]","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"iolC","","5-dehydro-2-deoxygluconokinase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4958","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4959","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4960","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4966","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4967","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4972","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4973","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4974","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4978","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4979","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4980","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"yueB","","ESX secretion system protein YueB","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4985","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4989","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"ybjJ","","Inner membrane protein YbjJ","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4994","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4996","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"vioB","","dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4998","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_4999","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5000","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5003","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"cstA_1","","Carbon starvation protein A","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5005","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5006","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5008","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5011","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"phoR_5","","Alkaline phosphatase synthesis sensor protein PhoR","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"group_5013","","hypothetical protein","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"radD","","Putative DNA repair helicase RadD","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
"nudG_2","","CTP pyrophosphohydrolase","1","9","6","0","14.285714285714285","0.0","0.0","0.0008741258741258734","1.0","0.014831002331002334","1","0","1","1.0","1.0"
